filename,distance,speed,ship_type,distance_category,speed_category,activity,embedding,predicted,true,predicted_numbers,true_numbers,timestamp
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_18-04-24_82-056623_Cargo_underway-using-engine_16-0_1531.wav,1531.0,16.0,Cargo,1-2 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_18-04-24_82-056623_Cargo_underway-using-engine_16-0_1531.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,1,1,2022-01-22-18-04-24
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_16-52-51_288-734033_Cargo_underway-using-engine_10-7_6234.wav,6234.0,10.7,Cargo,6-7 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_16-52-51_288-734033_Cargo_underway-using-engine_10-7_6234.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,6,6,2022-04-24-16-52-51
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_04-16-04_246-460793_Other_underway-using-engine_11-4_7097.wav,7097.0,11.4,Other,7-8 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_04-16-04_246-460793_Other_underway-using-engine_11-4_7097.pt,ship at distance 9-10 km with speed speed_category is activity,ship at distance 7-8 km with speed speed_category is activity,9,7,2022-04-24-04-16-04
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_09-53-33_25-222271_Tanker_underway-using-engine_12-6_4005.wav,4005.0,12.6,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_09-53-33_25-222271_Tanker_underway-using-engine_12-6_4005.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-04-24-09-53-33
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_07-35-28_53-263719_Cargo_underway-using-engine_10-4_5507.wav,5507.0,10.4,Cargo,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_07-35-28_53-263719_Cargo_underway-using-engine_10-4_5507.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,5,5,2022-01-22-07-35-28
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_23-41-54_514-543082_Fishing_underway-using-engine_12-8_3673.wav,3673.0,12.8,Fishing,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_23-41-54_514-543082_Fishing_underway-using-engine_12-8_3673.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-10-30-23-41-54
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_09-53-32_497-7603_Tanker_underway-using-engine_12-6_3214.wav,3214.0,12.6,Tanker,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_09-53-32_497-7603_Tanker_underway-using-engine_12-6_3214.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-02-07-09-53-32
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_00-10-34_95-315048_Cargo_underway-using-engine_10-3_4100.wav,4100.0,10.3,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_00-10-34_95-315048_Cargo_underway-using-engine_10-3_4100.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-01-22-00-10-34
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_16-22-09_193-497512_High-Speed-Craft_underway-using-engine_23-6_2254.wav,2254.0,23.6,High-Speed-Craft,2-3 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-23_16-22-09_193-497512_High-Speed-Craft_underway-using-engine_23-6_2254.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-02-23-16-22-09
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_06-49-26_209-948033_Cargo_underway-using-engine_10-6_4954.wav,4954.0,10.6,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_06-49-26_209-948033_Cargo_underway-using-engine_10-6_4954.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-01-22-06-49-26
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_15-46-23_52-168901_Tanker_underway-using-engine_12-1_3583.wav,3583.0,12.1,Tanker,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_15-46-23_52-168901_Tanker_underway-using-engine_12-1_3583.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-04-24-15-46-23
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_06-59-40_73-462855_Cargo_underway-using-engine_15-5_2032.wav,2032.0,15.5,Cargo,2-3 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_06-59-40_73-462855_Cargo_underway-using-engine_15-5_2032.pt,ship at distance 0-1 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,0,2,2022-02-07-06-59-40
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_20-17-22_193-160387_Cargo_underway-using-engine_3-7_2622.wav,2622.0,3.7,Cargo,2-3 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_20-17-22_193-160387_Cargo_underway-using-engine_3-7_2622.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-09-13-20-17-22
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_20-02-02_247-00568_Cargo_underway-using-engine_7-2_10680.wav,10680.0,7.2,Cargo,10+ km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_20-02-02_247-00568_Cargo_underway-using-engine_7-2_10680.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 10+ km with speed speed_category is activity,6,10,2022-05-20-20-02-02
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_22-40-33_33-690978_Fishing_engaged-in-fishing_5-3_2398.wav,2398.0,5.3,Fishing,2-3 km,0-8,engaged-in-fishing,/srv/CLAP/files/Test/G_15810_2022-04-18_22-40-33_33-690978_Fishing_engaged-in-fishing_5-3_2398.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,2,2,2022-04-18-22-40-33
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_02-59-20_74-462262_Other_underway-using-engine_11-7_1696.wav,1696.0,11.7,Other,1-2 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_02-59-20_74-462262_Other_underway-using-engine_11-7_1696.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,3,1,2022-05-20-02-59-20
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_21-23-51_81-802902_Cargo_underway-using-engine_7-3_3297.wav,3297.0,7.3,Cargo,3-4 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_21-23-51_81-802902_Cargo_underway-using-engine_7-3_3297.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-01-22-21-23-51
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_07-20-07_251-459132_Tanker_underway-using-engine_12-2_3828.wav,3828.0,12.2,Tanker,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_07-20-07_251-459132_Tanker_underway-using-engine_12-2_3828.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-04-18-07-20-07
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_18-40-14_50-481813_Cargo_underway-using-engine_10-9_6366.wav,6366.0,10.9,Cargo,6-7 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_18-40-14_50-481813_Cargo_underway-using-engine_10-9_6366.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,4,6,2022-04-24-18-40-14
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_15-10-34_85-667625_Tanker_underway-using-engine_8-8_3692.wav,3692.0,8.8,Tanker,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_15-10-34_85-667625_Tanker_underway-using-engine_8-8_3692.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-02-07-15-10-34
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_22-45-40_172-541268_Tanker_underway-using-engine_11-5_4896.wav,4896.0,11.5,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_22-45-40_172-541268_Tanker_underway-using-engine_11-5_4896.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-05-04-22-45-40
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_04-51-50_75-065905_Cargo_underway-using-engine_15-0_9030.wav,9030.0,15.0,Cargo,9-10 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_04-51-50_75-065905_Cargo_underway-using-engine_15-0_9030.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 9-10 km with speed speed_category is activity,5,9,2022-01-22-04-51-50
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_00-31-02_265-119343_Pilot_underway-using-engine_1-4_7097.wav,7097.0,1.4,Pilot,7-8 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_00-31-02_265-119343_Pilot_underway-using-engine_1-4_7097.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 7-8 km with speed speed_category is activity,5,7,2022-04-18-00-31-02
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_21-08-30_183-979397_Tanker_underway-using-engine_11-6_6083.wav,6083.0,11.6,Tanker,6-7 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_21-08-30_183-979397_Tanker_underway-using-engine_11-6_6083.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,7,6,2022-04-18-21-08-30
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_17-23-30_38-662848_Passenger_underway-using-engine_20-7_4901.wav,4901.0,20.7,Passenger,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_17-23-30_38-662848_Passenger_underway-using-engine_20-7_4901.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-10-30-17-23-30
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_05-17-23_208-603513_High-Speed-Craft_underway-using-engine_23-7_2830.wav,2830.0,23.7,High-Speed-Craft,2-3 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_05-17-23_208-603513_High-Speed-Craft_underway-using-engine_23-7_2830.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,2,2,2022-01-22-05-17-23
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_14-29-39_410-595744_Pilot_underway-using-engine_4-4_3942.wav,3942.0,4.4,Pilot,3-4 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-23_14-29-39_410-595744_Pilot_underway-using-engine_4-4_3942.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-02-23-14-29-39
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_22-35-26_260-571392_Tanker_underway-using-engine_11-1_5155.wav,5155.0,11.1,Tanker,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_22-35-26_260-571392_Tanker_underway-using-engine_11-1_5155.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,6,5,2022-05-20-22-35-26
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_22-20-06_248-552_Cargo_underway-using-engine_8-8_2422.wav,2422.0,8.8,Cargo,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_22-20-06_248-552_Cargo_underway-using-engine_8-8_2422.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,2,2,2022-05-04-22-20-06
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_05-48-05_43-108441_Cargo_underway-using-engine_9-4_4016.wav,4016.0,9.4,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_05-48-05_43-108441_Cargo_underway-using-engine_9-4_4016.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-01-22-05-48-05
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_13-28-18_225-347735_Cargo_underway-using-engine_11-6_4857.wav,4857.0,11.6,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_13-28-18_225-347735_Cargo_underway-using-engine_11-6_4857.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-01-22-13-28-18
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_06-49-27_300-597006_Cargo_underway-using-engine_11-9_5544.wav,5544.0,11.9,Cargo,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_06-49-27_300-597006_Cargo_underway-using-engine_11-9_5544.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,3,5,2022-09-13-06-49-27
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_20-12-16_218-819445_Cargo_underway-using-engine_10-9_2898.wav,2898.0,10.9,Cargo,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_20-12-16_218-819445_Cargo_underway-using-engine_10-9_2898.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,7,2,2022-05-20-20-12-16
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_09-22-51_77-354904_Pilot_underway-using-engine_7-6_7057.wav,7057.0,7.6,Pilot,7-8 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_09-22-51_77-354904_Pilot_underway-using-engine_7-6_7057.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 7-8 km with speed speed_category is activity,6,7,2022-09-13-09-22-51
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_03-35-08_385-523568_Tanker_underway-using-engine_2-6_3348.wav,3348.0,2.6,Tanker,3-4 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_03-35-08_385-523568_Tanker_underway-using-engine_2-6_3348.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-02-07-03-35-08
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_02-13-19_71-953841_Cargo_underway-using-engine_13-9_3711.wav,3711.0,13.9,Cargo,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_02-13-19_71-953841_Cargo_underway-using-engine_13-9_3711.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-05-20-02-13-19
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_07-40-34_580-242031_Cargo_underway-using-engine_11-9_3422.wav,3422.0,11.9,Cargo,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_07-40-34_580-242031_Cargo_underway-using-engine_11-9_3422.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,5,3,2022-10-30-07-40-34
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_23-47-02_170-574424_Cargo_underway-using-engine_17-5_4778.wav,4778.0,17.5,Cargo,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_23-47-02_170-574424_Cargo_underway-using-engine_17-5_4778.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-09-13-23-47-02
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_22-50-47_210-904379_Tanker_underway-using-engine_10-9_7044.wav,7044.0,10.9,Tanker,7-8 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_22-50-47_210-904379_Tanker_underway-using-engine_10-9_7044.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 7-8 km with speed speed_category is activity,7,7,2022-05-20-22-50-47
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_11-10-14_177-918895_Sailing_underway-using-engine_3-2_6335.wav,6335.0,3.2,Sailing,6-7 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_11-10-14_177-918895_Sailing_underway-using-engine_3-2_6335.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,7,6,2022-01-22-11-10-14
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_08-52-10_8-874419_Cargo_underway-using-engine_13-1_2149.wav,2149.0,13.1,Cargo,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_08-52-10_8-874419_Cargo_underway-using-engine_13-1_2149.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-04-18-08-52-10
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_20-53-10_199-864558_Fishing_engaged-in-fishing_4-0_1809.wav,1809.0,4.0,Fishing,1-2 km,0-8,engaged-in-fishing,/srv/CLAP/files/Test/G_15811_2022-05-10_20-53-10_199-864558_Fishing_engaged-in-fishing_4-0_1809.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,6,1,2022-05-10-20-53-10
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_17-38-51_1-832222_Tanker_underway-using-engine_12-8_15085.wav,15085.0,12.8,Tanker,10+ km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_17-38-51_1-832222_Tanker_underway-using-engine_12-8_15085.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 10+ km with speed speed_category is activity,5,10,2022-01-22-17-38-51
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_16-37-30_280-069578_Fishing_engaged-in-fishing_1-1_3202.wav,3202.0,1.1,Fishing,3-4 km,0-8,engaged-in-fishing,/srv/CLAP/files/Test/G_15811_2022-05-10_16-37-30_280-069578_Fishing_engaged-in-fishing_1-1_3202.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,5,3,2022-05-10-16-37-30
